,y
655,55.02068965517241
656,62.9103448275862
657,71.69310344827588
658,85.8586206896552
659,84.92758620689655
660,83.52413793103447
661,76.88620689655171
662,78.54827586206895
663,76.7896551724138
664,68.69310344827586
665,65.72413793103448
666,65.23448275862069
667,77.1241379310345
668,82.3344827586207
669,72.85862068965515
670,70.69310344827585
671,64.24137931034483
672,61.779310344827586
673,76.10689655172412
674,84.20689655172416
675,86.46896551724139
676,91.95517241379311
677,79.83793103448275
678,80.22068965517242
679,74.86551724137932
680,71.74137931034483
681,72.11379310344827
682,76.61379310344829
683,82.41379310344827
684,77.13448275862069
685,76.88620689655176
686,90.09655172413794
687,85.57241379310345
688,84.37586206896552
689,79.3793103448276
690,81.32068965517242
691,70.87931034482757
692,66.7344827586207
693,64.22068965517242
694,63.40689655172414
695,65.7448275862069
696,67.94137931034481
697,65.3
698,63.86206896551723
699,63.57931034482758
700,61.02068965517242
701,61.655172413793096
702,67.48620689655174
703,70.32758620689656
704,68.32413793103449
705,65.98275862068965
706,68.18620689655171
707,70.57241379310345
708,69.58620689655172
709,64.37931034482759
710,61.641379310344824
711,72.43448275862069
712,89.31724137931033
713,82.30344827586208
714,75.53448275862071
715,76.21379310344828
716,71.03103448275864
717,62.85172413793103
718,59.027586206896544
719,57.1
720,60.37241379310344
721,56.72758620689655
722,57.66896551724138
723,67.57241379310345
724,74.64137931034483
725,79.03103448275863
726,78.07931034482759
727,73.99310344827587
728,72.88620689655173
729,68.08620689655172
730,67.64482758620689
731,64.3344827586207
732,61.93793103448276
733,61.689655172413794
734,62.28965517241379
735,60.982758620689665
736,59.813793103448276
737,61.54137931034483
738,64.37241379310345
739,66.39655172413792
740,68.69999999999999
741,68.04482758620689
742,77.41724137931034
743,71.07241379310346
744,65.80344827586205
745,63.96551724137931
746,61.52758620689655
747,59.293103448275865
748,56.43103448275862
749,59.9448275862069
750,60.8551724137931
751,62.11724137931032
752,68.04827586206895
753,73.69310344827586
754,76.22068965517244
755,75.46551724137932
756,67.25862068965517
757,69.2655172413793
758,68.48275862068965
759,69.48620689655172
760,63.52758620689655
761,61.69999999999999
762,63.531034482758635
763,63.30689655172414
764,73.79310344827586
765,78.2551724137931
766,82.94827586206897
767,89.53448275862067
768,92.80344827586208
769,93.03103448275863
770,93.17931034482758
771,88.70344827586207
772,83.88275862068964
773,78.05172413793103
774,85.52758620689654
775,87.18620689655175
776,88.31724137931036
777,91.2103448275862
778,84.27931034482758
779,76.1241379310345
780,71.72413793103446
781,69.5551724137931
782,70.46206896551725
783,74.6689655172414
784,82.25517241379312
785,86.19655172413795
786,91.19310344827585
787,97.52758620689656
788,96.2103448275862
789,95.20689655172416
790,106.32413793103449
791,120.60689655172415
792,121.39999999999999
793,129.6689655172414
794,139.18965517241378
795,131.24137931034485
796,120.13793103448278
797,122.78620689655173
798,132.51034482758624
799,137.66206896551725
800,141.79310344827587
801,141.26896551724138
802,136.85172413793103
803,137.0
804,132.45172413793102
805,131.2241379310345
806,139.40344827586208
807,165.3137931034483
808,175.8586206896552
809,166.75172413793103
810,155.7965517241379
811,149.70689655172413
812,141.66896551724136
813,138.65862068965518
814,141.86551724137934
815,155.85862068965517
816,164.32068965517243
817,170.26206896551724
818,174.03103448275863
819,177.59655172413792
820,175.41034482758621
821,174.9241379310345
822,167.4689655172414
823,166.93103448275863
824,175.2793103448276
825,187.89655172413794
826,201.03448275862067
827,198.83793103448278
828,183.36206896551724
829,166.18965517241375
830,156.63103448275862
831,157.62413793103448
832,171.37241379310348
833,181.12413793103448
834,172.83103448275864
835,161.37586206896555
836,162.86206896551724
837,166.03448275862073
838,154.83793103448278
839,164.65862068965515
840,170.72758620689658
841,171.22758620689658
842,156.82758620689654
843,149.85172413793106
844,141.59655172413798
845,131.48620689655175
846,125.61724137931034
847,124.37241379310348
848,128.20689655172416
849,119.88275862068967
850,107.80344827586211
851,102.43793103448279
852,94.19655172413795
853,86.07586206896549
854,84.0793103448276
855,87.68965517241381
856,89.75517241379309
857,95.79655172413794
858,96.30689655172412
859,93.7103448275862
860,85.04137931034484
861,78.76206896551726
862,77.92068965517241
863,77.2758620689655
864,78.4103448275862
865,96.37931034482759
866,103.4793103448276
867,101.83103448275864
868,105.74482758620691
869,136.1448275862069
870,131.50000000000003
871,123.97241379310348
872,122.61379310344829
873,130.0034482758621
874,127.71724137931034
875,124.04827586206896
876,111.41724137931035
877,112.99655172413793
878,118.3241379310345
879,118.7586206896552
880,115.98620689655174
881,125.80689655172418
882,129.34482758620692
883,119.72758620689656
884,122.79310344827587
885,123.62413793103448
886,114.46206896551725
887,111.26206896551724
888,102.26206896551726
889,90.96206896551723
890,89.0448275862069
891,94.53448275862071
892,89.73793103448276
893,97.10689655172415
894,89.0758620689655
895,83.57586206896552
896,85.97586206896553
897,79.04827586206896
898,73.27586206896552
899,81.79655172413794
900,104.38620689655171
901,110.28620689655175
902,108.30000000000001
903,99.19655172413792
904,102.65862068965515
905,102.82068965517242
906,97.26551724137934
907,98.62068965517243
908,105.38275862068967
909,106.75862068965519
910,111.36206896551724
911,89.02758620689656
912,81.28620689655173
913,76.60344827586206
914,71.29310344827584
915,70.23448275862069
916,70.12758620689655
917,72.99655172413793
918,98.19655172413792
919,103.2551724137931
920,104.07931034482759
921,93.41379310344827
922,82.92758620689654
923,78.72758620689656
924,74.01034482758621
925,68.04827586206896
926,73.72068965517242
927,81.3103448275862
928,79.52758620689656
929,77.64482758620689
930,74.70689655172414
931,71.26551724137931
932,69.24827586206897
933,76.23103448275862
934,103.03103448275863
935,125.71724137931034
936,129.40689655172415
937,158.74827586206897
938,166.8241379310345
939,147.3793103448276
940,139.47241379310347
941,143.95172413793105
942,139.5689655172414
943,133.89310344827587
944,115.02758620689654
945,100.22068965517242
946,96.29655172413793
947,101.20344827586207
948,90.4793103448276
949,76.59655172413794
950,72.83103448275861
951,78.68275862068967
952,78.40344827586206
953,82.82413793103447
954,75.82413793103449
955,67.88620689655171
956,76.15862068965518
957,85.5206896551724
958,79.73793103448274
959,74.25517241379309
960,65.93448275862067
961,58.44137931034483
962,54.448275862068975
963,52.04137931034482
964,52.60344827586207
965,54.03103448275861
966,55.22068965517241
967,53.303448275862074
968,48.51379310344827
969,57.00689655172414
970,63.41034482758621
971,61.579310344827576
972,54.648275862068964
973,52.782758620689656
974,62.762068965517244
975,71.29655172413793
976,61.27931034482759
977,53.32758620689654
978,58.28620689655172
979,71.44827586206898
980,85.71724137931035
981,77.52758620689656
982,68.88620689655173
983,64.9448275862069
984,59.30689655172414
985,82.49655172413794
986,78.26206896551726
987,69.09310344827587
988,62.63448275862068
989,62.86206896551724
990,68.47586206896551
991,72.73793103448274
992,81.59310344827588
993,78.47586206896551
994,76.98965517241379
995,70.60689655172412
996,70.94482758620688
997,75.86206896551724
998,80.0103448275862
999,73.15172413793103
1000,65.36551724137931
1001,64.59999999999998
1002,65.7448275862069
1003,61.36551724137931
1004,62.47931034482758
1005,61.66206896551725
1006,65.5655172413793
1007,61.7758620689655
1008,63.786206896551725
1009,61.8206896551724
1010,58.36551724137931
1011,56.02758620689655
1012,55.62413793103447
1013,52.98965517241378
1014,53.27241379310345
1015,52.49999999999999
1016,57.031034482758635
1017,57.813793103448276
1018,53.66896551724138
1019,53.95172413793104
1020,55.02068965517241
1021,62.9103448275862
1022,71.69310344827588
1023,85.8586206896552
1024,84.92758620689655
1025,83.52413793103447
1026,76.88620689655171
1027,78.54827586206895
1028,76.7896551724138
1029,68.69310344827586
1030,65.72413793103448
1031,65.23448275862069
1032,77.1241379310345
1033,82.3344827586207
1034,72.85862068965515
1035,70.69310344827585
1036,64.24137931034483
1037,61.779310344827586
1038,76.10689655172412
1039,84.20689655172416
1040,86.46896551724139
1041,91.95517241379311
1042,79.83793103448275
1043,80.22068965517242
1044,74.86551724137932
1045,71.74137931034483
1046,72.11379310344827
1047,76.61379310344829
1048,82.41379310344827
1049,77.13448275862069
1050,76.88620689655176
1051,90.09655172413794
1052,85.57241379310345
1053,84.37586206896552
1054,79.3793103448276
1055,81.32068965517242
1056,70.87931034482757
1057,66.7344827586207
1058,64.22068965517242
1059,63.40689655172414
1060,65.7448275862069
1061,67.94137931034481
1062,65.3
1063,63.86206896551723
1064,63.57931034482758
1065,61.02068965517242
1066,61.655172413793096
1067,67.48620689655174
1068,70.32758620689656
1069,68.32413793103449
1070,65.98275862068965
1071,68.18620689655171
1072,70.57241379310345
1073,69.58620689655172
1074,64.37931034482759
1075,61.641379310344824
1076,72.43448275862069
1077,89.31724137931033
1078,82.30344827586208
1079,75.53448275862071
1080,76.21379310344828
1081,71.03103448275864
1082,62.85172413793103
1083,59.027586206896544
1084,57.1
1085,60.37241379310344
1086,56.72758620689655
1087,57.66896551724138
1088,67.57241379310345
1089,74.64137931034483
1090,79.03103448275863
1091,78.07931034482759
1092,73.99310344827587
1093,72.88620689655173
1094,68.08620689655172
1095,67.64482758620689
1096,64.3344827586207
1097,61.93793103448276
1098,61.689655172413794
1099,62.28965517241379
1100,60.982758620689665
1101,59.813793103448276
1102,61.54137931034483
1103,64.37241379310345
1104,66.39655172413792
1105,68.69999999999999
1106,68.04482758620689
1107,77.41724137931034
1108,71.07241379310346
1109,65.80344827586205
1110,63.96551724137931
1111,61.52758620689655
1112,59.293103448275865
1113,56.43103448275862
1114,59.9448275862069
1115,60.8551724137931
1116,62.11724137931032
1117,68.04827586206895
1118,73.69310344827586
1119,76.22068965517244
1120,75.46551724137932
1121,67.25862068965517
1122,69.2655172413793
1123,68.48275862068965
1124,69.48620689655172
1125,63.52758620689655
1126,61.69999999999999
1127,63.531034482758635
1128,63.30689655172414
1129,73.79310344827586
1130,78.2551724137931
1131,82.94827586206897
1132,89.53448275862067
1133,92.80344827586208
1134,93.03103448275863
1135,93.17931034482758
1136,88.70344827586207
1137,83.88275862068964
1138,78.05172413793103
1139,85.52758620689654
1140,87.18620689655175
1141,88.31724137931036
1142,91.2103448275862
1143,84.27931034482758
1144,76.1241379310345
1145,71.72413793103446
1146,69.5551724137931
1147,70.46206896551725
1148,74.6689655172414
1149,82.25517241379312
1150,86.19655172413795
1151,91.19310344827585
1152,97.52758620689656
1153,96.2103448275862
1154,95.20689655172416
1155,106.32413793103449
1156,120.60689655172415
1157,121.39999999999999
1158,129.6689655172414
1159,139.18965517241378
1160,131.24137931034485
1161,120.13793103448278
1162,122.78620689655173
1163,132.51034482758624
1164,137.66206896551725
1165,141.79310344827587
1166,141.26896551724138
1167,136.85172413793103
1168,137.0
1169,132.45172413793102
1170,131.2241379310345
1171,139.40344827586208
1172,165.3137931034483
1173,175.8586206896552
1174,166.75172413793103
1175,155.7965517241379
1176,149.70689655172413
1177,141.66896551724136
1178,138.65862068965518
1179,141.86551724137934
1180,155.85862068965517
1181,164.32068965517243
1182,170.26206896551724
1183,174.03103448275863
1184,177.59655172413792
1185,175.41034482758621
1186,174.9241379310345
1187,167.4689655172414
1188,166.93103448275863
1189,175.2793103448276
1190,187.89655172413794
1191,201.03448275862067
1192,198.83793103448278
1193,183.36206896551724
1194,166.18965517241375
1195,156.63103448275862
1196,157.62413793103448
1197,171.37241379310348
1198,181.12413793103448
1199,172.83103448275864
1200,161.37586206896555
1201,162.86206896551724
1202,166.03448275862073
1203,154.83793103448278
1204,164.65862068965515
1205,170.72758620689658
1206,171.22758620689658
1207,156.82758620689654
1208,149.85172413793106
1209,141.59655172413798
1210,131.48620689655175
1211,125.61724137931034
1212,124.37241379310348
1213,128.20689655172416
1214,119.88275862068967
1215,107.80344827586211
1216,102.43793103448279
1217,94.19655172413795
1218,86.07586206896549
1219,84.0793103448276
1220,87.68965517241381
1221,89.75517241379309
1222,95.79655172413794
1223,96.30689655172412
1224,93.7103448275862
1225,85.04137931034484
1226,78.76206896551726
1227,77.92068965517241
1228,77.2758620689655
1229,78.4103448275862
1230,96.37931034482759
1231,103.4793103448276
1232,101.83103448275864
1233,105.74482758620691
1234,136.1448275862069
1235,131.50000000000003
1236,123.97241379310348
1237,122.61379310344829
1238,130.0034482758621
1239,127.71724137931034
1240,124.04827586206896
1241,111.41724137931035
1242,112.99655172413793
1243,118.3241379310345
1244,118.7586206896552
1245,115.98620689655174
1246,125.80689655172418
1247,129.34482758620692
1248,119.72758620689656
1249,122.79310344827587
1250,123.62413793103448
1251,114.46206896551725
1252,111.26206896551724
1253,102.26206896551726
1254,90.96206896551723
1255,89.0448275862069
1256,94.53448275862071
1257,89.73793103448276
1258,97.10689655172415
1259,89.0758620689655
1260,83.57586206896552
1261,85.97586206896553
1262,79.04827586206896
1263,73.27586206896552
1264,81.79655172413794
1265,104.38620689655171
1266,110.28620689655175
1267,108.30000000000001
1268,99.19655172413792
1269,102.65862068965515
1270,102.82068965517242
1271,97.26551724137934
1272,98.62068965517243
1273,105.38275862068967
1274,106.75862068965519
1275,111.36206896551724
1276,89.02758620689656
1277,81.28620689655173
1278,76.60344827586206
1279,71.29310344827584
1280,70.23448275862069
1281,70.12758620689655
1282,72.99655172413793
1283,98.19655172413792
1284,103.2551724137931
1285,104.07931034482759
1286,93.41379310344827
1287,82.92758620689654
1288,78.72758620689656
1289,74.01034482758621
1290,68.04827586206896
1291,73.72068965517242
1292,81.3103448275862
1293,79.52758620689656
1294,77.64482758620689
1295,74.70689655172414
1296,71.26551724137931
1297,69.24827586206897
1298,76.23103448275862
1299,103.03103448275863
1300,125.71724137931034
1301,129.40689655172415
1302,158.74827586206897
1303,166.8241379310345
1304,147.3793103448276
1305,139.47241379310347
1306,143.95172413793105
1307,139.5689655172414
1308,133.89310344827587
1309,115.02758620689654
1310,100.22068965517242
1311,96.29655172413793
1312,101.20344827586207
1313,90.4793103448276
1314,76.59655172413794
1315,72.83103448275861
1316,78.68275862068967
1317,78.40344827586206
1318,82.82413793103447
1319,75.82413793103449
1320,67.88620689655171
1321,76.15862068965518
1322,85.5206896551724
1323,79.73793103448274
1324,74.25517241379309
1325,65.93448275862067
1326,58.44137931034483
1327,54.448275862068975
1328,52.04137931034482
1329,52.60344827586207
1330,54.03103448275861
1331,55.22068965517241
1332,53.303448275862074
1333,48.51379310344827
1334,57.00689655172414
1335,63.41034482758621
1336,61.579310344827576
1337,54.648275862068964
1338,52.782758620689656
1339,62.762068965517244
1340,71.29655172413793
1341,61.27931034482759
1342,53.32758620689654
1343,58.28620689655172
1344,71.44827586206898
1345,85.71724137931035
1346,77.52758620689656
1347,68.88620689655173
1348,64.9448275862069
1349,59.30689655172414
1350,82.49655172413794
1351,78.26206896551726
1352,69.09310344827587
1353,62.63448275862068
1354,62.86206896551724
1355,68.47586206896551
1356,72.73793103448274
1357,81.59310344827588
1358,78.47586206896551
1359,76.98965517241379
1360,70.60689655172412
1361,70.94482758620688
1362,75.86206896551724
1363,80.0103448275862
1364,73.15172413793103
1365,65.36551724137931
